customer_id,name,email,phone,city,province,registration_date,gender,age_group
CUST0675,Surya Sinaga,suryasinaga348@yahoo.com,085259606339,Pontianak,Kalimantan Barat,2021-06-03,Male,45+
CUST0676,Indra Santoso,indrasantoso147@gmail.com,,Yogyakarta,DI Yogyakarta,2021-05-20,Male,25-34
CUST0677,Rina Hidayat,rinahidayat728@yahoo.com,085747472197,Surabaya,Jawa Timur,2023-01-15,Female,35-44
CUST0678,Gita Lestari,gitalestari376@gmail.com,085895516874,Surabaya,Jawa Timur,2024-06-25,Female,45+
CUST0679,Anggi Tarigan,anggitarigan159@gmail.com,081346296136,Padang,Sumatera Barat,2024-10-02,Female,18-24
CUST0680,Karina Sembiring,karinasembiring112@gmail.com,081321663651,Bekasi,Jawa Barat,2022-12-03,Female,45+
CUST0681,Alya Pohan,alyapohan286@gmail.com,085708272359,Surabaya,Jawa Timur,2024-05-16,Female,35-44
CUST0682,Kirana Tanjung,kiranatanjung219@gmail.com,081230644212,Bandung,Jawa Barat,2022-07-15,Female,25-34
CUST0683,Fatimah Sinaga,fatimahsinaga538@gmail.com,082242016542,Semarang,Jawa Tengah,2022-12-17,Female,45+
CUST0684,Mawar Maharani,mawarmaharani364@gmail.com,089696089319,Pontianak,Kalimantan Barat,2021-10-24,Female,25-34
CUST0685,Adrian Putri,adrianputri155@gmail.com,085727516480,Padang,Sumatera Barat,2021-09-15,Male,25-34
CUST0686,Aji Santoso,ajisantoso224@gmail.com,089636829635,Semarang,Jawa Tengah,2022-01-27,Male,45+
CUST0687,Budi Ramadhan,budiramadhan17@outlook.com,085248177665,Tangerang,Banten,2024-01-16,Male,25-34
CUST0688,Surya Kurniawan,suryakurniawan470@yahoo.com,085652892866,Malang,Jawa Timur,2024-09-12,Male,35-44
CUST0689,Yuli Cahyani,yulicahyani90@gmail.com,081310961798,Medan,Sumatera Utara,2024-07-21,Female,25-34
CUST0690,Eko Fauzi,ekofauzi217@gmail.com,082278613715,Padang,Sumatera Barat,2023-04-26,Male,45+
CUST0691,Kevin Iskandar,keviniskandar963@gmail.com,085338444463,Jakarta,DKI Jakarta,2023-04-30,Male,18-24
CUST0692,Kirana Hutapea,kiranahutapea326@gmail.com,085329638639,Depok,Jawa Barat,2021-04-16,Female,35-44
CUST0693,Fajar Saputri,fajarsaputri413@yahoo.com,085382631281,Manado,Sulawesi Utara,2023-03-14,Male,35-44
CUST0694,Toni Tarigan,tonitarigan972@yahoo.com,085331106092,Jakarta,DKI Jakarta,2024-06-19,Male,35-44
CUST0695,Bambang Ginting,bambangginting26@gmail.com,089627523343,Balikpapan,Kalimantan Timur,2022-05-18,Male,35-44
CUST0696,Rendi Hakim,rendihakim282@gmail.com,081320911791,Medan,Sumatera Utara,2021-10-18,Male,25-34
CUST0697,Bambang Hidayat,bambanghidayat865@gmail.com,085336170617,Bandung,Jawa Barat,2022-03-07,Male,35-44
CUST0698,Nadia Sinaga,nadiasinaga185@yahoo.com,085202990155,Pekanbaru,Riau,2024-06-11,Female,25-34
CUST0699,Naila Hakim,nailahakim198@gmail.com,087808088235,Medan,Sumatera Utara,2022-03-21,Female,18-24
CUST0700,Rina Lestari,rinalestari281@outlook.com,085731584776,Banjarmasin,Kalimantan Selatan,2023-03-31,Female,45+
CUST0701,Sari Rahmawati,sarirahmawati106@gmail.com,087894237676,Pontianak,Kalimantan Barat,2022-07-11,Female,35-44
CUST0702,Teguh Saputri,teguhsaputri205@gmail.com,087855172084,Manado,Sulawesi Utara,2023-04-20,Male,25-34
CUST0703,Maulana Hutapea,maulanahutapea408@outlook.com,081212562531,Semarang,Jawa Tengah,2024-09-07,Male,25-34
CUST0704,Nadia Kurniawan,nadiakurniawan327@gmail.com,089605379538,Bandung,Jawa Barat,2023-03-01,Female,25-34
CUST0705,Fitri Santoso,fitrisantoso285@gmail.com,089691966553,Semarang,Jawa Tengah,2021-04-12,Female,35-44
CUST0706,Tika Halim,tikahalim128@gmail.com,085729596390,Malang,Jawa Timur,2021-02-06,Female,25-34
CUST0707,Budi Simbolon,budisimbolon135@outlook.com,085608805017,Medan,Sumatera Utara,2023-05-01,Male,35-44
CUST0708,Sonia Aprilia,soniaaprilia82@gmail.com,085857906477,Medan,Sumatera Utara,2023-02-05,Female,45+
CUST0709,Diah Setiawan,diahsetiawan143@gmail.com,081356321358,Jakarta,DKI Jakarta,2024-11-10,Female,35-44
CUST0710,Sri Kurniawan,srikurniawan970@gmail.com,085214596422,Manado,Sulawesi Utara,2023-08-02,Female,18-24
CUST0711,Indah Sari,indahsari653@gmail.com,085718839774,Bekasi,Jawa Barat,2023-09-16,Female,18-24
CUST0712,Yuli Nugroho,yulinugroho572@outlook.com,082231170303,Padang,Sumatera Barat,2023-02-28,Female,18-24
CUST0713,Fitri Sari,fitrisari527@gmail.com,085347281235,Depok,Jawa Barat,2023-07-16,Female,35-44
CUST0714,Vera Iskandar,veraiskandar71@yahoo.com,085262491271,Medan,Sumatera Utara,2022-05-08,Female,18-24
CUST0715,Tika Wijaya,tikawijaya678@gmail.com,085875418156,Semarang,Jawa Tengah,2021-11-05,Female,25-34
CUST0716,Salsa Setiawan,salsasetiawan280@gmail.com,085310663436,Yogyakarta,DI Yogyakarta,2024-05-01,Female,25-34
CUST0717,Bagus Tanjung,bagustanjung698@gmail.com,081231310094,Palembang,Sumatera Selatan,2021-05-15,Male,25-34
CUST0718,Gita Iskandar,gitaiskandar403@gmail.com,081334732354,Pontianak,Kalimantan Barat,2022-08-13,Female,35-44
CUST0719,Aulia Cahyani,auliacahyani757@gmail.com,085232512257,Makassar,Sulawesi Selatan,2021-01-27,Female,35-44
CUST0720,Dewi Wardani,dewiwardani903@outlook.com,081320957907,Palembang,Sumatera Selatan,2023-08-26,Female,18-24
CUST0721,Irfan Fauzi,irfanfauzi538@yahoo.com,085822114577,Tangerang,Banten,2024-01-23,Male,25-34
CUST0722,Kirana Simbolon,kiranasimbolon848@gmail.com,085345897148,Jakarta,DKI Jakarta,2021-10-30,Female,45+
CUST0723,Satrio Anggraini,satrioanggraini510@outlook.com,081239653136,Medan,Sumatera Utara,2022-07-15,Male,35-44
CUST0724,Rio Hutapea,riohutapea272@yahoo.com,089555696443,Surabaya,Jawa Timur,2024-04-01,Male,25-34
CUST0725,Gita Kurniawan,gitakurniawan815@gmail.com,085795410727,Makassar,Sulawesi Selatan,2023-12-08,Female,45+
CUST0726,Satrio Maharani,satriomaharani499@outlook.com,085214070349,Medan,Sumatera Utara,2021-04-19,Male,25-34
CUST0727,Bella Saputra,bellasaputra258@gmail.com,082154882142,Semarang,Jawa Tengah,2023-06-04,Female,25-34
CUST0728,Diah Pratama,diahpratama956@gmail.com,085336661449,Malang,Jawa Timur,2021-12-21,Female,25-34
CUST0729,Arif Sari,arifsari700@yahoo.com,082242683441,Malang,Jawa Timur,2024-03-06,Male,45+
CUST0730,Mira Saputri,mirasaputri99@gmail.com,082187585756,Padang,Sumatera Barat,2023-05-12,Female,45+
CUST0731,Melati Wijaya,melatiwijaya91@gmail.com,082194398529,Balikpapan,Kalimantan Timur,2024-03-04,Female,35-44
CUST0732,Cinta Lestari,cintalestari687@gmail.com,081278701041,Bekasi,Jawa Barat,2024-05-02,Female,18-24
CUST0733,Hana Hasanah,hanahasanah125@gmail.com,089698038287,Makassar,Sulawesi Selatan,2022-04-03,Female,35-44
CUST0734,Dimas Yulianti,dimasyulianti737@outlook.com,081279311029,Medan,Sumatera Utara,2023-12-01,Male,18-24
CUST0735,Hana Wijaya,hanawijaya455@gmail.com,085601467238,Denpasar,Bali,2024-06-08,Female,35-44
CUST0736,Dani Kurniawan,danikurniawan150@gmail.com,089502232883,Pekanbaru,Riau,2023-09-11,Male,25-34
CUST0737,Aji Manurung,ajimanurung684@outlook.com,085266176620,Malang,Jawa Timur,2023-07-26,Male,18-24
CUST0738,Tania Yulianti,taniayulianti661@gmail.com,089597052774,Jakarta,DKI Jakarta,2021-11-21,Female,25-34
CUST0739,Dion Susanti,dionsusanti925@outlook.com,089686812259,Bekasi,Jawa Barat,2023-07-31,Male,35-44
CUST0740,Bayu Yulianti,bayuyulianti70@gmail.com,089576792988,Denpasar,Bali,2021-09-23,Male,35-44
CUST0741,Aji Aprilia,ajiaprilia633@gmail.com,085610023117,Pekanbaru,Riau,2022-10-25,Male,35-44
CUST0742,Adrian Suryadi,adriansuryadi922@gmail.com,082166109410,Bandung,Jawa Barat,2023-06-24,Male,35-44
CUST0743,Andi Wardani,andiwardani111@outlook.com,089676298334,Pekanbaru,Riau,2023-06-16,Male,35-44
CUST0744,Ratna Maharani,ratnamaharani834@gmail.com,085831901302,Jakarta,DKI Jakarta,2023-01-07,Female,35-44
CUST0745,Joko Hasanah,jokohasanah699@yahoo.com,089687339785,Tangerang,Banten,2024-06-20,Male,35-44
CUST0746,Joko Sinaga,jokosinaga641@gmail.com,085619128411,Pekanbaru,Riau,2022-04-18,Male,18-24
CUST0747,Dewi Hartono,dewihartono945@outlook.com,,Palembang,Sumatera Selatan,2023-11-27,Female,45+
CUST0748,Cinta Cahyani,cintacahyani560@gmail.com,089619740056,Denpasar,Bali,2022-02-15,Female,25-34
CUST0749,Fajar Susanti,fajarsusanti837@gmail.com,,Tangerang,Banten,2021-05-25,Male,45+
CUST0750,Dani Nugroho,daninugroho491@gmail.com,082140107835,Bogor,Jawa Barat,2023-09-06,Male,25-34
CUST0751,Doni Wijaya,doniwijaya27@gmail.com,082289608706,Depok,Jawa Barat,2024-11-25,Male,18-24
CUST0752,Hasan Lestari,hasanlestari449@gmail.com,081395535603,Palembang,Sumatera Selatan,2021-07-08,Male,25-34
CUST0753,Ratna Sembiring,ratnasembiring47@gmail.com,081230102724,Surabaya,Jawa Timur,2022-10-06,Female,25-34
CUST0754,Hadi Fauzi,hadifauzi621@yahoo.com,085671114837,Tangerang,Banten,2022-03-28,Male,25-34
CUST0755,Kirana Tarigan,rinalestari281@outlook.com,089538458810,Tangerang,Banten,2023-04-22,Female,35-44
CUST0756,Bayu Nugroho,bayunugroho934@yahoo.com,082183483152,Surabaya,Jawa Timur,2022-04-27,Male,35-44
CUST0757,Anton Kurniawan,antonkurniawan511@gmail.com,081244964104,Pontianak,Kalimantan Barat,2023-02-26,Male,25-34
CUST0758,Rendi Sinaga,rendisinaga230@gmail.com,082262680408,Tangerang,Banten,2021-02-23,Male,45+
CUST0759,Surya Hakim,suryahakim222@gmail.com,081259660186,Malang,Jawa Timur,2024-01-01,Male,25-34
CUST0760,Irfan Hutapea,irfanhutapea167@outlook.com,085673204413,Balikpapan,Kalimantan Timur,2022-08-29,Male,25-34
CUST0761,Gita Rahmawati,gitarahmawati276@outlook.com,089549014954,Yogyakarta,DI Yogyakarta,2023-06-28,Female,25-34
CUST0762,Vivi Pratama,vivipratama492@outlook.com,089583609149,Balikpapan,Kalimantan Timur,2022-10-06,Female,45+
CUST0763,Citra Rahmawati,citrarahmawati890@outlook.com,085723229031,Surabaya,Jawa Timur,2022-01-13,Female,35-44
CUST0764,Aji Putri,ajiputri567@gmail.com,089630440580,Pontianak,Kalimantan Barat,2022-04-26,Male,25-34
CUST0765,Selvi Kurniawan,selvikurniawan80@gmail.com,082235956164,Makassar,Sulawesi Selatan,2021-02-20,Female,25-34
CUST0766,Surya Halim,suryahalim482@outlook.com,085290250429,Jakarta,DKI Jakarta,2021-08-06,Male,25-34
CUST0767,Dion Siregar,dionsiregar730@gmail.com,085336902611,Palembang,Sumatera Selatan,2024-03-03,Male,25-34
CUST0768,Hasan Halim,hasanhalim751@gmail.com,081380978875,Denpasar,Bali,2022-02-04,Male,35-44
CUST0769,Anggi Hasanah,anggihasanah819@yahoo.com,085337513765,Bandung,Jawa Barat,2022-12-22,Female,25-34
CUST0770,Kirana Pohan,kiranapohan236@gmail.com,085763928369,Makassar,Sulawesi Selatan,2024-05-25,Female,25-34
CUST0771,Nadia Kurniawan,nadiakurniawan419@gmail.com,085682973270,Yogyakarta,DI Yogyakarta,2021-09-05,Female,25-34
CUST0772,Ferdi Pohan,ferdipohan130@gmail.com,081260212886,Bogor,Jawa Barat,2022-12-27,Male,18-24
CUST0773,Hadi Fauzi,hadifauzi345@gmail.com,085399910157,Bogor,Jawa Barat,2024-07-15,Male,25-34
CUST0774,Wahyu Pohan,wahyupohan752@yahoo.com,082198120995,Padang,Sumatera Barat,2023-02-16,Male,25-34
CUST0775,Hasna Sari,hasnasari968@outlook.com,081334750988,Manado,Sulawesi Utara,2023-11-07,Female,35-44
CUST0776,Nadia Saputri,nadiasaputri776@outlook.com,082120368499,Bekasi,Jawa Barat,2021-07-23,Female,25-34
CUST0777,Yuli Rahmawati,yulirahmawati450@gmail.com,082224491342,Medan,Sumatera Utara,2022-02-28,Female,25-34
CUST0778,Rani Wijaya,raniwijaya925@gmail.com,081288307053,Malang,Jawa Timur,2024-03-15,Female,25-34
CUST0779,Wulan Simbolon,wulansimbolon941@outlook.com,081317674124,Medan,Sumatera Utara,2022-12-26,Female,35-44
CUST0780,Doni Hidayat,donihidayat161@outlook.com,085854781506,Medan,Sumatera Utara,2024-12-15,Male,35-44
CUST0781,Melati Pratama,melatipratama252@gmail.com,082196334727,Yogyakarta,DI Yogyakarta,2023-10-15,Female,25-34
CUST0782,Rina Hutapea,rinahutapea4@yahoo.com,085617893206,Denpasar,Bali,2024-06-10,Female,25-34
CUST0783,Ridho Aprilia,ridhoaprilia544@gmail.com,089524347769,Tangerang,Banten,2024-01-18,Male,25-34
CUST0784,Nia Fauzi,niafauzi993@gmail.com,085753612751,Tangerang,Banten,2024-11-28,Female,25-34
CUST0785,Hana Manurung,hanamanurung422@gmail.com,,Balikpapan,Kalimantan Timur,2022-10-24,Female,25-34
CUST0786,Cinta Sinaga,cintasinaga409@gmail.com,,Bogor,Jawa Barat,2022-03-30,Female,25-34
CUST0787,Fitri Kurniawan,fitrikurniawan626@gmail.com,085329800615,Tangerang,Banten,2024-02-07,Female,18-24
CUST0788,Fitri Ramadhan,fitriramadhan204@gmail.com,082186342556,Semarang,Jawa Tengah,2024-02-07,Female,35-44
CUST0789,Eko Wijaya,ekowijaya105@gmail.com,085867024403,Palembang,Sumatera Selatan,2021-03-11,Male,25-34
CUST0790,Anggun Iskandar,angguniskandar838@yahoo.com,089641118600,Balikpapan,Kalimantan Timur,2024-05-23,Female,45+
CUST0791,Tania Iskandar,taniaiskandar852@yahoo.com,087845680447,Semarang,Jawa Tengah,2021-07-24,Female,25-34
CUST0792,Putra Saputri,putrasaputri440@outlook.com,081336847488,Palembang,Sumatera Selatan,2023-02-23,Male,18-24
CUST0793,Cinta Ramadhan,cintaramadhan732@gmail.com,081373906375,Pekanbaru,Riau,2024-02-28,Female,18-24
CUST0794,Indah Nugroho,indahnugroho575@gmail.com,082137931269,Pekanbaru,Riau,2023-12-08,Female,35-44
CUST0795,Doni Setiawan,donisetiawan259@gmail.com,085645205996,Jakarta,DKI Jakarta,2022-07-04,Male,35-44
CUST0796,Indra Sembiring,indrasembiring321@gmail.com,089535778811,Bogor,Jawa Barat,2024-12-03,Male,18-24
CUST0797,Siti Maharani,sitimaharani767@gmail.com,081323710672,Banjarmasin,Kalimantan Selatan,2023-09-25,Female,18-24
CUST0798,Pandu Iskandar,panduiskandar304@gmail.com,081364485959,Yogyakarta,DI Yogyakarta,2021-10-17,Male,25-34
CUST0799,Dani Ramadhan,daniramadhan620@gmail.com,085277352287,Jakarta,DKI Jakarta,2022-10-13,Male,25-34
CUST0800,Putri Saputra,putrisaputra719@outlook.com,082231875109,Padang,Sumatera Barat,2024-05-02,Female,18-24
